MLII,V1,Sample
-0.2,0.205,476277
-0.225,0.22,476278
-0.225,0.235,476279
-0.21,0.26,476280
-0.18,0.275,476281
-0.155,0.285,476282
-0.16,0.27,476283
-0.175,0.23,476284
-0.185,0.255,476285
-0.195,0.27,476286
-0.195,0.265,476287
-0.175,0.235,476288
-0.165,0.185,476289
-0.16,0.155,476290
-0.19,0.155,476291
-0.22,0.17,476292
-0.225,0.215,476293
-0.19,0.28,476294
-0.18,0.3,476295
-0.195,0.285,476296
-0.195,0.23,476297
-0.185,0.205,476298
-0.165,0.175,476299
-0.165,0.175,476300
-0.16,0.2,476301
-0.175,0.23,476302
-0.185,0.25,476303
-0.195,0.29,476304
-0.16,0.36,476305
-0.16,0.43,476306
-0.16,0.45,476307
-0.18,0.32,476308
-0.18,0.15,476309
-0.165,0.075,476310
-0.155,0.09,476311
-0.14,0.16,476312
-0.145,0.22,476313
-0.14,0.245,476314
-0.16,0.245,476315
-0.16,0.25,476316
-0.135,0.295,476317
-0.14,0.31,476318
-0.13,0.32,476319
-0.145,0.29,476320
-0.15,0.24,476321
-0.155,0.195,476322
-0.165,0.18,476323
-0.16,0.215,476324
-0.17,0.275,476325
-0.19,0.3,476326
-0.195,0.31,476327
-0.195,0.285,476328
-0.18,0.24,476329
-0.175,0.235,476330
-0.155,0.27,476331
-0.175,0.28,476332
-0.2,0.255,476333
-0.18,0.235,476334
-0.16,0.215,476335
-0.13,0.2,476336
-0.135,0.215,476337
-0.16,0.245,476338
-0.155,0.275,476339
-0.16,0.275,476340
-0.16,0.26,476341
-0.145,0.245,476342
-0.14,0.245,476343
-0.155,0.24,476344
-0.17,0.27,476345
-0.165,0.29,476346
-0.155,0.305,476347
-0.15,0.355,476348
-0.135,0.38,476349
-0.12,0.365,476350
-0.11,0.29,476351
-0.085,0.23,476352
-0.06,0.215,476353
-0.05,0.23,476354
-0.055,0.27,476355
-0.07,0.28,476356
-0.07,0.275,476357
-0.055,0.265,476358
-0.035,0.275,476359
0.0,0.31,476360
0.0,0.325,476361
-0.015,0.33,476362
-0.035,0.32,476363
-0.03,0.31,476364
-0.005,0.285,476365
-0.01,0.27,476366
-0.025,0.27,476367
-0.04,0.27,476368
-0.09,0.265,476369
-0.11,0.285,476370
-0.125,0.285,476371
-0.12,0.32,476372
-0.12,0.355,476373
-0.14,0.36,476374
-0.145,0.275,476375
-0.15,0.185,476376
-0.14,0.165,476377
-0.125,0.205,476378
-0.125,0.25,476379
-0.14,0.23,476380
-0.155,0.205,476381
-0.16,0.205,476382
-0.17,0.26,476383
-0.15,0.315,476384
-0.14,0.33,476385
-0.145,0.305,476386
-0.145,0.255,476387
-0.135,0.22,476388
-0.12,0.245,476389
-0.105,0.275,476390
-0.125,0.29,476391
-0.14,0.285,476392
-0.175,0.3,476393
-0.185,0.325,476394
-0.165,0.34,476395
-0.125,0.335,476396
-0.105,0.285,476397
-0.095,0.195,476398
-0.145,0.165,476399
-0.155,0.17,476400
-0.135,0.23,476401
-0.065,0.285,476402
0.03,0.3,476403
0.16,0.265,476404
0.35,0.25,476405
0.57,0.24,476406
0.84,0.27,476407
1.125,0.275,476408
1.365,0.265,476409
1.54,0.215,476410
1.55,0.165,476411
1.315,0.165,476412
0.935,0.18,476413
0.555,0.16,476414
0.205,0.19,476415
-0.045,0.22,476416
-0.145,0.22,476417
-0.17,0.175,476418
-0.155,0.155,476419
-0.16,0.185,476420
-0.165,0.235,476421
-0.16,0.275,476422
-0.145,0.295,476423
-0.155,0.295,476424
-0.16,0.28,476425
-0.155,0.255,476426
-0.15,0.24,476427
-0.155,0.235,476428
-0.145,0.25,476429
-0.15,0.265,476430
-0.125,0.285,476431
-0.13,0.29,476432
-0.145,0.3,476433
-0.16,0.305,476434
-0.185,0.285,476435
-0.16,0.265,476436
-0.185,0.28,476437
-0.185,0.33,476438
-0.19,0.375,476439
-0.195,0.41,476440
-0.2,0.405,476441
-0.19,0.39,476442
-0.165,0.375,476443
-0.14,0.36,476444
-0.15,0.335,476445
-0.15,0.29,476446
-0.145,0.23,476447
-0.15,0.215,476448
-0.135,0.265,476449
-0.115,0.33,476450
-0.12,0.375,476451
-0.125,0.37,476452
-0.135,0.32,476453
-0.12,0.3,476454
-0.1,0.315,476455
-0.08,0.335,476456
-0.095,0.325,476457
-0.09,0.33,476458
-0.1,0.34,476459
-0.105,0.31,476460
-0.09,0.3,476461
-0.07,0.32,476462
-0.05,0.34,476463
-0.035,0.345,476464
-0.035,0.33,476465
-0.055,0.335,476466
-0.04,0.355,476467
-0.025,0.375,476468
-0.02,0.36,476469
-0.02,0.32,476470
-0.005,0.32,476471
0.03,0.335,476472
0.07,0.365,476473
0.09,0.4,476474
0.075,0.39,476475
0.07,0.325,476476
0.09,0.24,476477
0.115,0.205,476478
0.15,0.21,476479
0.185,0.24,476480
0.21,0.265,476481
0.22,0.285,476482
0.235,0.275,476483
0.26,0.245,476484
0.3,0.21,476485
0.325,0.22,476486
0.34,0.245,476487
0.345,0.27,476488
0.335,0.265,476489
0.35,0.25,476490
0.355,0.26,476491
0.385,0.265,476492
0.405,0.275,476493
0.385,0.255,476494
0.375,0.225,476495
0.375,0.215,476496
0.385,0.22,476497
0.38,0.24,476498
0.37,0.285,476499
0.325,0.32,476500
0.285,0.32,476501
0.245,0.28,476502
0.245,0.265,476503
0.245,0.295,476504
0.205,0.34,476505
0.16,0.38,476506
0.11,0.43,476507
0.085,0.42,476508
0.075,0.385,476509
0.075,0.355,476510
0.055,0.345,476511
0.045,0.355,476512
0.02,0.365,476513
-0.01,0.405,476514
-0.025,0.455,476515
-0.015,0.475,476516
-0.025,0.45,476517
-0.025,0.42,476518
-0.035,0.4,476519
-0.03,0.41,476520
-0.04,0.415,476521
-0.045,0.445,476522
-0.06,0.465,476523
-0.08,0.45,476524
-0.095,0.42,476525
-0.11,0.415,476526
-0.11,0.435,476527
-0.085,0.46,476528
-0.055,0.475,476529
-0.055,0.46,476530
-0.095,0.445,476531
-0.115,0.405,476532
-0.105,0.415,476533
-0.085,0.405,476534
-0.09,0.425,476535
-0.1,0.445,476536
-0.12,0.47,476537
-0.125,0.45,476538
-0.095,0.415,476539
-0.095,0.405,476540
-0.1,0.41,476541
-0.1,0.425,476542
-0.08,0.445,476543
-0.06,0.46,476544
-0.055,0.45,476545
-0.06,0.425,476546
-0.055,0.4,476547
-0.085,0.435,476548
-0.085,0.46,476549
-0.08,0.47,476550
-0.08,0.48,476551
-0.075,0.475,476552
-0.085,0.45,476553
-0.085,0.435,476554
-0.09,0.46,476555
-0.08,0.495,476556
-0.06,0.535,476557
-0.05,0.53,476558
-0.05,0.465,476559
-0.055,0.385,476560
-0.07,0.365,476561
-0.06,0.375,476562
-0.05,0.39,476563
-0.02,0.43,476564
-0.005,0.47,476565
-0.02,0.51,476566
-0.015,0.49,476567
-0.02,0.43,476568
0.02,0.41,476569
0.015,0.43,476570
0.03,0.45,476571
0.01,0.43,476572
0.01,0.445,476573
0.025,0.45,476574
0.045,0.445,476575
0.06,0.455,476576
0.105,0.47,476577
0.12,0.49,476578
0.095,0.515,476579
0.08,0.49,476580
0.065,0.395,476581
0.085,0.315,476582
0.09,0.285,476583
0.045,0.325,476584
0.01,0.355,476585
-0.02,0.395,476586
-0.025,0.415,476587
-0.02,0.4,476588
-0.035,0.395,476589
-0.065,0.41,476590
-0.06,0.415,476591
-0.06,0.39,476592
-0.03,0.395,476593
-0.03,0.385,476594
-0.045,0.4,476595
-0.075,0.405,476596
-0.1,0.385,476597
-0.1,0.405,476598
-0.095,0.41,476599
-0.07,0.435,476600
-0.07,0.475,476601
-0.085,0.475,476602
-0.1,0.45,476603
-0.09,0.41,476604
-0.1,0.405,476605
-0.085,0.42,476606
-0.07,0.435,476607
-0.06,0.43,476608
-0.055,0.39,476609
-0.05,0.36,476610
-0.045,0.36,476611
-0.03,0.385,476612
-0.055,0.42,476613
-0.065,0.41,476614
-0.095,0.385,476615
-0.105,0.39,476616
-0.075,0.42,476617
-0.005,0.44,476618
0.09,0.43,476619
0.19,0.4,476620
0.39,0.375,476621
0.625,0.39,476622
0.92,0.42,476623
1.235,0.41,476624
1.515,0.375,476625
1.665,0.37,476626
1.63,0.385,476627
1.385,0.4,476628
0.975,0.43,476629
0.55,0.455,476630
0.17,0.46,476631
-0.09,0.41,476632
-0.19,0.32,476633
-0.17,0.26,476634
-0.12,0.26,476635
-0.105,0.32,476636
-0.125,0.395,476637
-0.15,0.44,476638
-0.13,0.445,476639
-0.085,0.415,476640
-0.035,0.4,476641
-0.045,0.385,476642
-0.065,0.385,476643
-0.085,0.36,476644
-0.09,0.33,476645
-0.085,0.335,476646
-0.08,0.36,476647
-0.07,0.4,476648
-0.05,0.45,476649
-0.07,0.51,476650
-0.09,0.535,476651
-0.1,0.505,476652
-0.095,0.455,476653
-0.075,0.37,476654
-0.05,0.355,476655
-0.055,0.37,476656
-0.075,0.395,476657
-0.095,0.43,476658
-0.105,0.43,476659
-0.09,0.43,476660
-0.06,0.42,476661
-0.055,0.405,476662
-0.07,0.385,476663
-0.08,0.375,476664
-0.055,0.385,476665
-0.035,0.44,476666
-0.045,0.475,476667
-0.065,0.485,476668
-0.065,0.435,476669
-0.07,0.37,476670
-0.04,0.325,476671
-0.02,0.34,476672
0.01,0.395,476673
-0.005,0.425,476674
-0.02,0.425,476675
-0.01,0.41,476676
0.02,0.395,476677
0.05,0.36,476678
0.07,0.335,476679
0.07,0.32,476680
0.06,0.33,476681
0.055,0.33,476682
0.065,0.35,476683
0.08,0.36,476684
0.085,0.365,476685
0.07,0.355,476686
0.06,0.34,476687
0.065,0.34,476688
0.115,0.32,476689
0.155,0.29,476690
0.185,0.29,476691
0.185,0.295,476692
0.175,0.31,476693
0.195,0.275,476694
0.235,0.25,476695
0.255,0.25,476696
0.265,0.29,476697
0.275,0.32,476698
0.29,0.305,476699
0.32,0.27,476700
0.325,0.24,476701
0.35,0.22,476702
0.375,0.255,476703
0.35,0.29,476704
0.34,0.325,476705
0.34,0.315,476706
0.36,0.275,476707
0.375,0.26,476708
0.385,0.265,476709
0.37,0.24,476710
0.35,0.205,476711
0.295,0.185,476712
0.295,0.22,476713
0.305,0.26,476714
0.29,0.31,476715
0.265,0.34,476716
0.215,0.35,476717
0.175,0.355,476718
0.17,0.405,476719
0.17,0.41,476720
0.155,0.405,476721
0.13,0.375,476722
0.075,0.38,476723
0.04,0.39,476724
0.045,0.425,476725
0.04,0.455,476726
0.025,0.465,476727
0.005,0.445,476728
-0.025,0.46,476729
-0.035,0.47,476730
-0.02,0.475,476731
-0.02,0.47,476732
-0.04,0.47,476733
-0.065,0.44,476734
-0.09,0.405,476735
-0.1,0.385,476736
-0.095,0.405,476737
-0.08,0.4,476738
-0.06,0.405,476739
-0.06,0.42,476740
-0.07,0.42,476741
-0.095,0.415,476742
-0.09,0.435,476743
-0.105,0.475,476744
-0.115,0.49,476745
-0.115,0.505,476746
-0.135,0.505,476747
-0.135,0.51,476748
-0.13,0.515,476749
-0.115,0.51,476750
-0.12,0.495,476751
-0.125,0.49,476752
-0.135,0.485,476753
-0.135,0.49,476754
-0.115,0.5,476755
-0.105,0.49,476756
-0.09,0.455,476757
-0.1,0.42,476758
-0.085,0.38,476759
-0.1,0.395,476760
-0.1,0.425,476761
-0.095,0.465,476762
-0.1,0.46,476763
-0.105,0.435,476764
-0.11,0.43,476765
-0.105,0.42,476766
-0.09,0.42,476767
-0.075,0.435,476768
-0.06,0.44,476769
-0.055,0.435,476770
-0.06,0.43,476771
-0.07,0.425,476772
-0.07,0.47,476773
-0.07,0.5,476774
-0.065,0.545,476775
-0.07,0.535,476776
-0.075,0.49,476777
-0.075,0.455,476778
-0.075,0.48,476779
-0.065,0.525,476780
-0.065,0.49,476781
-0.08,0.385,476782
-0.075,0.325,476783
-0.05,0.33,476784
-0.03,0.38,476785
0.01,0.415,476786
0.015,0.46,476787
-0.005,0.505,476788
-0.02,0.53,476789
-0.01,0.51,476790
0.025,0.46,476791
0.04,0.44,476792
0.065,0.445,476793
0.065,0.48,476794
0.07,0.48,476795
0.07,0.44,476796
0.065,0.435,476797
0.05,0.45,476798
0.035,0.48,476799
0.025,0.49,476800
0.01,0.485,476801
-0.015,0.465,476802
0.01,0.43,476803
0.045,0.405,476804
0.05,0.395,476805
0.015,0.395,476806
-0.045,0.42,476807
-0.06,0.445,476808
-0.065,0.45,476809
-0.05,0.47,476810
-0.04,0.505,476811
-0.06,0.52,476812
-0.065,0.465,476813
-0.08,0.395,476814
-0.09,0.42,476815
-0.1,0.485,476816
-0.125,0.515,476817
-0.13,0.48,476818
-0.125,0.405,476819
-0.12,0.37,476820
-0.09,0.39,476821
-0.07,0.415,476822
-0.075,0.46,476823
-0.095,0.48,476824
-0.105,0.5,476825
-0.1,0.475,476826
-0.11,0.43,476827
-0.09,0.415,476828
-0.09,0.405,476829
-0.09,0.385,476830
-0.1,0.365,476831
-0.115,0.36,476832
-0.11,0.425,476833
-0.11,0.465,476834
-0.1,0.48,476835
-0.1,0.45,476836
-0.085,0.43,476837
-0.03,0.405,476838
0.085,0.395,476839
0.28,0.38,476840
0.52,0.37,476841
0.805,0.38,476842
1.09,0.405,476843
1.315,0.445,476844
1.535,0.45,476845
1.69,0.425,476846
1.605,0.41,476847
1.205,0.39,476848
0.61,0.34,476849
0.075,0.295,476850
-0.225,0.28,476851
-0.285,0.305,476852
-0.245,0.36,476853
-0.195,0.385,476854
-0.175,0.385,476855
-0.165,0.38,476856
-0.135,0.37,476857
-0.095,0.385,476858
-0.1,0.415,476859
-0.13,0.435,476860
-0.155,0.45,476861
-0.17,0.435,476862
-0.155,0.395,476863
-0.135,0.39,476864
-0.15,0.41,476865
-0.16,0.455,476866
-0.18,0.455,476867
-0.17,0.46,476868
-0.15,0.455,476869
-0.125,0.455,476870
-0.12,0.455,476871
-0.125,0.45,476872
-0.14,0.445,476873
-0.155,0.45,476874
-0.16,0.46,476875
-0.145,0.485,476876
-0.135,0.535,476877
-0.145,0.53,476878
-0.15,0.515,476879
-0.15,0.465,476880
-0.125,0.435,476881
-0.105,0.435,476882
-0.115,0.475,476883
-0.105,0.515,476884
-0.125,0.52,476885
-0.13,0.475,476886
-0.12,0.435,476887
-0.09,0.415,476888
-0.08,0.43,476889
-0.095,0.41,476890
-0.09,0.395,476891
-0.085,0.385,476892
-0.08,0.39,476893
-0.08,0.41,476894
-0.08,0.43,476895
-0.065,0.445,476896
-0.045,0.43,476897
-0.025,0.425,476898
-0.02,0.42,476899
-0.01,0.43,476900
-0.005,0.415,476901
0.005,0.375,476902
0.0,0.37,476903
0.03,0.4,476904
0.055,0.425,476905
0.08,0.43,476906
0.095,0.43,476907
0.08,0.395,476908
0.09,0.335,476909
0.11,0.31,476910
0.14,0.305,476911
0.165,0.335,476912
0.17,0.34,476913
0.19,0.31,476914
0.22,0.265,476915
0.26,0.26,476916
0.28,0.28,476917
0.295,0.31,476918
0.31,0.325,476919
0.315,0.335,476920
0.31,0.325,476921
0.31,0.3,476922
0.31,0.29,476923
0.33,0.295,476924
0.345,0.31,476925
0.36,0.31,476926
0.335,0.3,476927
0.325,0.285,476928
0.315,0.285,476929
0.325,0.31,476930
0.305,0.35,476931
0.255,0.38,476932
0.23,0.41,476933
0.215,0.4,476934
0.19,0.395,476935
0.175,0.395,476936
0.13,0.41,476937
0.055,0.43,476938
0.0,0.445,476939
-0.02,0.43,476940
-0.03,0.445,476941
-0.03,0.47,476942
-0.035,0.51,476943
-0.05,0.495,476944
-0.075,0.47,476945
-0.085,0.44,476946
-0.09,0.45,476947
-0.08,0.465,476948
-0.085,0.475,476949
-0.115,0.485,476950
-0.14,0.47,476951
-0.15,0.47,476952
-0.135,0.49,476953
-0.125,0.525,476954
-0.14,0.535,476955
-0.155,0.515,476956
-0.16,0.505,476957
-0.155,0.48,476958
-0.145,0.5,476959
-0.145,0.5,476960
-0.175,0.525,476961
-0.195,0.54,476962
-0.195,0.54,476963
-0.195,0.515,476964
-0.155,0.505,476965
-0.12,0.49,476966
-0.13,0.49,476967
-0.175,0.48,476968
-0.205,0.49,476969
-0.225,0.5,476970
-0.21,0.515,476971
-0.195,0.55,476972
-0.175,0.565,476973
-0.17,0.57,476974
-0.185,0.555,476975
-0.19,0.525,476976
-0.17,0.5,476977
-0.15,0.505,476978
-0.145,0.525,476979
-0.145,0.535,476980
-0.155,0.525,476981
-0.155,0.515,476982
-0.14,0.52,476983
-0.125,0.53,476984
-0.135,0.53,476985
-0.15,0.525,476986
-0.15,0.5,476987
-0.145,0.485,476988
-0.145,0.475,476989
-0.13,0.495,476990
-0.13,0.495,476991
-0.13,0.495,476992
-0.145,0.48,476993
-0.145,0.49,476994
-0.12,0.51,476995
-0.105,0.53,476996
-0.1,0.55,476997
-0.11,0.54,476998
-0.135,0.52,476999
-0.125,0.515,477000
-0.105,0.525,477001
-0.09,0.53,477002
-0.07,0.52,477003
-0.075,0.49,477004
-0.105,0.495,477005
-0.1,0.495,477006
-0.07,0.515,477007
-0.03,0.51,477008
-0.005,0.495,477009
0.005,0.48,477010
-0.01,0.49,477011
0.0,0.48,477012
-0.01,0.46,477013
-0.005,0.475,477014
-0.01,0.495,477015
-0.035,0.51,477016
-0.05,0.505,477017
-0.075,0.495,477018
-0.07,0.505,477019
-0.065,0.48,477020
-0.075,0.47,477021
-0.08,0.485,477022
-0.115,0.5,477023
-0.13,0.5,477024
-0.15,0.505,477025
-0.15,0.5,477026
-0.145,0.505,477027
-0.155,0.49,477028
-0.18,0.45,477029
-0.19,0.43,477030
-0.175,0.425,477031
-0.165,0.435,477032
-0.175,0.465,477033
-0.18,0.51,477034
-0.19,0.535,477035
-0.215,0.54,477036
-0.2,0.515,477037
-0.185,0.475,477038
-0.16,0.45,477039
-0.175,0.45,477040
-0.19,0.45,477041
-0.185,0.44,477042
-0.16,0.44,477043
-0.155,0.455,477044
-0.16,0.465,477045
-0.19,0.49,477046
-0.19,0.51,477047
-0.19,0.53,477048
-0.195,0.535,477049
-0.195,0.535,477050
-0.2,0.52,477051
-0.165,0.47,477052
-0.085,0.44,477053
0.025,0.465,477054
0.195,0.48,477055
0.43,0.475,477056
0.675,0.465,477057
0.96,0.465,477058
1.24,0.475,477059
1.515,0.465,477060
1.685,0.425,477061
1.675,0.425,477062
1.395,0.445,477063
0.945,0.44,477064
0.455,0.415,477065
0.025,0.355,477066
-0.255,0.32,477067
-0.32,0.315,477068
-0.29,0.335,477069
-0.265,0.375,477070
-0.275,0.4,477071
-0.265,0.425,477072
-0.26,0.46,477073
-0.21,0.485,477074
-0.2,0.48,477075
-0.2,0.46,477076
-0.22,0.43,477077
-0.235,0.425,477078
-0.225,0.45,477079
-0.225,0.47,477080
-0.215,0.495,477081
-0.23,0.51,477082
-0.265,0.51,477083
-0.285,0.475,477084
-0.28,0.44,477085
-0.265,0.445,477086
-0.255,0.49,477087
-0.245,0.535,477088
-0.255,0.55,477089
-0.26,0.515,477090
-0.245,0.475,477091
-0.235,0.435,477092
-0.215,0.44,477093
-0.22,0.48,477094
-0.24,0.49,477095
-0.245,0.53,477096
-0.24,0.54,477097
-0.22,0.515,477098
-0.225,0.5,477099
-0.24,0.495,477100
-0.245,0.485,477101
-0.24,0.43,477102
-0.21,0.39,477103
-0.195,0.375,477104
-0.17,0.43,477105
-0.205,0.485,477106
-0.245,0.5,477107
-0.23,0.49,477108
-0.215,0.47,477109
-0.185,0.46,477110
-0.175,0.465,477111
-0.17,0.465,477112
-0.19,0.45,477113
-0.18,0.44,477114
-0.165,0.45,477115
-0.135,0.455,477116
-0.14,0.48,477117
-0.145,0.46,477118
-0.135,0.43,477119
-0.11,0.395,477120
-0.07,0.385,477121
-0.035,0.385,477122
-0.035,0.395,477123
-0.035,0.395,477124
-0.055,0.41,477125
-0.055,0.415,477126
-0.03,0.435,477127
0.015,0.445,477128
0.035,0.44,477129
0.05,0.43,477130
0.05,0.39,477131
0.05,0.35,477132
0.08,0.31,477133
0.115,0.295,477134
0.135,0.3,477135
0.15,0.3,477136
0.15,0.31,477137
0.175,0.295,477138
0.2,0.295,477139
0.22,0.295,477140
0.225,0.315,477141
0.23,0.33,477142
0.21,0.355,477143
0.195,0.34,477144
0.185,0.335,477145
0.2,0.355,477146
0.185,0.355,477147
0.15,0.34,477148
0.12,0.335,477149
0.1,0.37,477150
0.08,0.405,477151
0.06,0.455,477152
0.025,0.465,477153
-0.01,0.47,477154
-0.055,0.415,477155
-0.07,0.37,477156
-0.075,0.37,477157
-0.075,0.435,477158
-0.095,0.51,477159
-0.13,0.545,477160
-0.165,0.53,477161
-0.19,0.52,477162
-0.195,0.505,477163
-0.195,0.5,477164
-0.195,0.52,477165
-0.22,0.515,477166
-0.225,0.475,477167
-0.235,0.43,477168
-0.215,0.415,477169
-0.22,0.45,477170
-0.23,0.505,477171
-0.25,0.54,477172
-0.28,0.53,477173
-0.27,0.485,477174
-0.255,0.485,477175
-0.245,0.49,477176
-0.255,0.52,477177
-0.27,0.515,477178
-0.29,0.51,477179
-0.305,0.51,477180
-0.3,0.51,477181
-0.28,0.505,477182
-0.265,0.495,477183
-0.265,0.48,477184
-0.275,0.48,477185
-0.3,0.485,477186
-0.3,0.49,477187
-0.285,0.495,477188
-0.275,0.525,477189
-0.275,0.565,477190
-0.275,0.575,477191
-0.275,0.535,477192
-0.275,0.48,477193
-0.27,0.47,477194
-0.26,0.495,477195
-0.285,0.555,477196
-0.3,0.57,477197
-0.3,0.53,477198
-0.275,0.47,477199
-0.25,0.47,477200
-0.255,0.5,477201
-0.26,0.505,477202
-0.27,0.475,477203
-0.275,0.44,477204
-0.26,0.47,477205
-0.23,0.5,477206
-0.215,0.52,477207
-0.25,0.535,477208
-0.265,0.57,477209
-0.27,0.585,477210
-0.255,0.555,477211
-0.26,0.505,477212
-0.255,0.455,477213
-0.285,0.445,477214
-0.285,0.44,477215
-0.275,0.44,477216
-0.25,0.445,477217
-0.23,0.48,477218
-0.22,0.545,477219
-0.24,0.58,477220
-0.245,0.56,477221
-0.255,0.475,477222
-0.245,0.445,477223
-0.24,0.435,477224
-0.25,0.45,477225
-0.255,0.45,477226
-0.265,0.46,477227
-0.24,0.475,477228
-0.22,0.5,477229
-0.19,0.53,477230
-0.185,0.545,477231
-0.19,0.55,477232
-0.195,0.545,477233
-0.185,0.52,477234
-0.15,0.505,477235
-0.115,0.51,477236
-0.11,0.53,477237
-0.13,0.545,477238
-0.14,0.515,477239
-0.15,0.47,477240
-0.145,0.44,477241
-0.14,0.43,477242
-0.135,0.415,477243
-0.14,0.4,477244
-0.155,0.4,477245
-0.17,0.395,477246
-0.165,0.4,477247
-0.17,0.41,477248
-0.185,0.425,477249
-0.2,0.42,477250
-0.225,0.415,477251
-0.23,0.395,477252
-0.22,0.4,477253
-0.215,0.41,477254
-0.225,0.455,477255
-0.275,0.51,477256
-0.295,0.525,477257
-0.3,0.485,477258
-0.285,0.44,477259
-0.275,0.395,477260
-0.27,0.4,477261
-0.29,0.415,477262
-0.305,0.43,477263
-0.32,0.455,477264
-0.305,0.495,477265
-0.31,0.5,477266
-0.29,0.455,477267
-0.3,0.415,477268
-0.315,0.375,477269
-0.305,0.345,477270
-0.285,0.36,477271
-0.265,0.375,477272
-0.27,0.41,477273
-0.275,0.42,477274
-0.285,0.395,477275
-0.305,0.38,477276
-0.295,0.4,477277
-0.26,0.425,477278
-0.19,0.465,477279
-0.08,0.485,477280
0.055,0.475,477281
0.26,0.455,477282
0.52,0.465,477283
0.81,0.485,477284
1.1,0.48,477285
1.33,0.445,477286
1.535,0.42,477287
1.61,0.385,477288
1.46,0.365,477289
1.105,0.4,477290
0.63,0.425,477291
0.17,0.45,477292
-0.205,0.415,477293
-0.4,0.33,477294
-0.42,0.25,477295
-0.35,0.2,477296
-0.305,0.205,477297
-0.32,0.285,477298
-0.35,0.34,477299
-0.335,0.365,477300
-0.295,0.41,477301
-0.28,0.44,477302
-0.29,0.48,477303
-0.315,0.5,477304
-0.335,0.5,477305
-0.345,0.485,477306
-0.36,0.475,477307
-0.35,0.44,477308
-0.325,0.41,477309
-0.31,0.395,477310
-0.32,0.405,477311
-0.32,0.415,477312
-0.3,0.42,477313
-0.29,0.425,477314
-0.3,0.44,477315
-0.31,0.435,477316
-0.32,0.425,477317
-0.31,0.43,477318
-0.28,0.44,477319
-0.27,0.405,477320
-0.265,0.375,477321
-0.275,0.365,477322
-0.295,0.385,477323
-0.3,0.39,477324
-0.29,0.395,477325
-0.26,0.395,477326
-0.24,0.45,477327
-0.23,0.47,477328
-0.235,0.49,477329
-0.235,0.47,477330
-0.235,0.455,477331
-0.225,0.425,477332
-0.23,0.4,477333
-0.235,0.395,477334
-0.245,0.42,477335
-0.235,0.435,477336
-0.22,0.445,477337
-0.215,0.45,477338
-0.21,0.415,477339
-0.205,0.36,477340
-0.2,0.325,477341
-0.19,0.305,477342
-0.165,0.315,477343
-0.145,0.355,477344
-0.135,0.385,477345
-0.145,0.405,477346
-0.14,0.405,477347
-0.145,0.39,477348
-0.125,0.4,477349
-0.08,0.425,477350
-0.06,0.415,477351
-0.065,0.37,477352
-0.065,0.305,477353
-0.07,0.28,477354
-0.08,0.28,477355
-0.055,0.29,477356
-0.05,0.32,477357
-0.035,0.34,477358
-0.025,0.32,477359
0.02,0.28,477360
0.055,0.245,477361
0.095,0.235,477362
0.1,0.23,477363
0.09,0.24,477364
0.09,0.26,477365
0.105,0.27,477366
0.115,0.25,477367
0.14,0.24,477368
0.13,0.255,477369
0.13,0.285,477370
0.115,0.295,477371
0.105,0.29,477372
0.095,0.25,477373
0.115,0.255,477374
0.115,0.27,477375
0.095,0.32,477376
0.045,0.34,477377
0.0,0.375,477378
-0.03,0.43,477379
-0.045,0.44,477380
-0.06,0.395,477381
-0.08,0.33,477382
-0.115,0.29,477383
-0.145,0.325,477384
-0.155,0.37,477385
-0.165,0.425,477386
-0.19,0.43,477387
-0.22,0.42,477388
-0.27,0.41,477389
-0.295,0.4,477390
-0.31,0.42,477391
-0.3,0.43,477392
-0.315,0.445,477393
-0.32,0.455,477394
-0.345,0.435,477395
-0.35,0.425,477396
-0.335,0.425,477397
-0.315,0.45,477398
-0.32,0.495,477399
-0.325,0.505,477400
-0.345,0.495,477401
-0.375,0.49,477402
-0.36,0.455,477403
-0.365,0.43,477404
-0.37,0.42,477405
-0.385,0.41,477406
-0.385,0.43,477407
-0.395,0.455,477408
-0.4,0.49,477409
-0.385,0.5,477410
-0.38,0.43,477411
-0.38,0.365,477412
-0.37,0.335,477413
-0.375,0.38,477414
-0.375,0.42,477415
-0.375,0.465,477416
-0.37,0.475,477417
-0.36,0.445,477418
-0.37,0.395,477419
-0.365,0.36,477420
-0.36,0.36,477421
-0.375,0.375,477422
-0.375,0.395,477423
-0.375,0.42,477424
-0.375,0.43,477425
-0.365,0.435,477426
-0.355,0.455,477427
-0.33,0.445,477428
-0.33,0.425,477429
-0.34,0.435,477430
-0.35,0.435,477431
-0.35,0.435,477432
-0.325,0.42,477433
-0.315,0.395,477434
-0.305,0.395,477435
-0.315,0.395,477436
-0.33,0.415,477437
-0.355,0.41,477438
-0.355,0.375,477439
-0.325,0.35,477440
-0.3,0.35,477441
-0.315,0.4,477442
-0.335,0.435,477443
-0.345,0.44,477444
-0.32,0.43,477445
-0.295,0.425,477446
-0.29,0.45,477447
-0.285,0.46,477448
-0.29,0.485,477449
-0.285,0.46,477450
-0.27,0.44,477451
-0.225,0.43,477452
-0.2,0.41,477453
-0.17,0.36,477454
-0.15,0.32,477455
-0.12,0.3,477456
-0.035,0.28,477457
0.025,0.27,477458
0.095,0.265,477459
0.155,0.205,477460
0.23,0.135,477461
0.32,0.04,477462
0.42,-0.035,477463
0.52,-0.055,477464
0.6,-0.05,477465
